crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Garlic,2007,Whole Year ,Haryana,6.375024819828097,8.216358332386156,443.8,11.266684715215408,93.76,5.104
Gram,2007,Rabi       ,Haryana,11.583747329495884,10.896757843893464,443.8,16.477090216493494,17174.08,0.3785
Groundnut,2007,Kharif     ,Haryana,7.181591944611865,6.90875477931522,443.8,12.074189037419908,210.24,0.598333333
Horse-gram,2007,Kharif     ,Haryana,6.129050210060545,4.61512051684126,443.8,11.020237684823934,73.28,0.0825
Jowar,2007,Kharif     ,Haryana,11.415632320390161,10.62135173563291,443.8,16.308973514600044,14516.48,0.297692308
Maize,2007,Kharif     ,Haryana,9.530828396153142,10.518700218288165,443.8,14.424108491639489,2204.32,0.979375
Masoor,2007,Rabi       ,Haryana,8.14060704285845,7.8636512654486515,443.8,13.033669859135294,548.8,0.786923077
Moong(Green Gram),2007,Kharif     ,Haryana,9.989527624628513,9.169622538697624,443.8,14.882834223112324,3487.36,0.193529412
Moth,2007,Kharif     ,Haryana,7.937017489515454,5.993961427306569,443.8,12.830014967849849,447.68,0.21
Onion,2007,Whole Year ,Haryana,8.069029328774958,11.06195554002416,443.8,12.962070673907885,510.88,18.20733333
Other Kharif pulses,2007,Kharif     ,Haryana,7.951911381854188,7.0909098220799835,443.8,12.8449141041586,454.4,0.38
Peas & beans (Pulses),2007,Rabi       ,Haryana,6.947937068614969,7.0909098220799835,443.8,11.84033533352546,166.4,0.663333333
Potato,2007,Whole Year ,Haryana,9.202106567049078,12.087294740154986,443.8,14.095358624566513,1586.72,15.53166667
Rapeseed &Mustard,2007,Rabi       ,Haryana,13.115306536369056,13.299674067415213,443.8,18.00865667078366,79437.28,1.2295
Rice,2007,Kharif     ,Haryana,13.885545819307431,15.098109960060947,443.8,18.778897027416797,171607.2,3.191578947
Sannhamp,2007,Whole Year ,Haryana,5.6131281063880705,4.61512051684126,443.8,10.50285138708757,43.68,0.070833333
Sesamum,2007,Kharif     ,Haryana,7.91644286012226,6.90875477931522,443.8,12.809432964640793,438.56,0.206842105
Sugarcane,2007,Whole Year ,Haryana,11.852008576004945,15.995928129978456,443.8,16.745353638634146,22458.4,50.77
Sunflower,2007,Rabi       ,Haryana,9.066008001086264,9.692828247710418,443.8,13.959245467209525,1384.8,1.3925
Sweet potato,2007,Whole Year ,Haryana,4.189654742026425,7.0909098220799835,443.8,9.067854723679428,10.4,12.7775
Urad,2007,Kharif     ,Haryana,8.163940954755008,7.244941546337007,443.8,13.057010444723687,561.76,0.314545455
Wheat,2007,Rabi       ,Haryana,14.715948698866686,16.141030719973415,443.8,19.609300429002978,393708.8,4.036
Arhar/Tur,2007,Kharif     ,Himachal Pradesh,3.912023005428146,2.8903717578961645,1095.4,8.785325404623302,7.84,0.336
Barley,2007,Rabi       ,Himachal Pradesh,10.065181141534115,10.33123586888475,1095.4,14.958491057886818,3761.44,1.320909091
Coriander,2007,Rabi       ,Himachal Pradesh,5.4680601411351315,4.23410650459726,1095.4,10.357215701781803,37.76,0.252
Cotton(lint),2007,Kharif     ,Himachal Pradesh,4.1588830833596715,3.4011973816621555,1095.4,9.036605840919515,10.08,0.506666667
Dry chillies,2007,Kharif     ,Himachal Pradesh,6.507277712385012,5.541263545158426,1095.4,11.399147398706727,107.04,0.399
Garlic,2007,Rabi       ,Himachal Pradesh,8.366370301681654,8.610136937058975,1095.4,13.25949159369619,687.84,1.125
Ginger,2007,Kharif     ,Himachal Pradesh,7.729295674310482,10.147961974552167,1095.4,12.622211255283698,363.68,10.15
Gram,2007,Rabi       ,Himachal Pradesh,7.2813856635702825,7.224753405767971,1095.4,12.17405449156084,232.32,0.815555556
Groundnut,2007,Kharif     ,Himachal Pradesh,4.584967478670572,4.553876891600541,1095.4,9.468140389946043,15.52,1.038
Horse-gram,2007,Kharif     ,Himachal Pradesh,7.792761720816526,7.001245622069476,1095.4,12.685704152656607,387.52,0.444
Linseed,2007,Rabi       ,Himachal Pradesh,7.360103972989152,5.981414211254481,1095.4,12.252824543369218,251.36,0.216666667
Maize,2007,Kharif     ,Himachal Pradesh,12.612040960341938,13.433687754969078,1095.4,17.50538978713653,48024.0,2.303333333
Masoor,2007,Kharif     ,Himachal Pradesh,6.410174881966167,5.8664680569332965,1095.4,11.301893274138363,97.12,0.671
Moong(Green Gram),2007,Kharif     ,Himachal Pradesh,6.530877627725885,5.783825182329737,1095.4,11.422781915117262,109.6,0.467142857
Moth,2007,Kharif     ,Himachal Pradesh,2.302585092994046,1.3862943611198906,1095.4,7.09140928100987,1.44,0.276666667
Onion,2007,Rabi       ,Himachal Pradesh,6.714170529909472,8.85893722196655,1095.4,11.606317442564103,131.68,8.408
Other  Rabi pulses,2007,Rabi       ,Himachal Pradesh,3.258096538021482,2.302585092994046,1095.4,8.112527763478637,4.0,0.423333333
Other Kharif pulses,2007,Kharif     ,Himachal Pradesh,7.465082736399547,6.401917196727186,1095.4,12.35786626395517,279.2,0.37
Peas & beans (Pulses),2007,Kharif     ,Himachal Pradesh,9.215526898663482,10.012207419250371,1095.4,14.108780290327482,1608.16,1.791818182
Potato,2007,Kharif     ,Himachal Pradesh,9.516647908551128,11.726745688823554,1095.4,14.409926975188709,2173.28,9.051666667
Ragi,2007,Kharif     ,Himachal Pradesh,7.520776415062797,7.820037989458753,1095.4,12.413590752957044,295.2,1.117142857
Rapeseed &Mustard,2007,Rabi       ,Himachal Pradesh,9.07783702216309,8.183397369998433,1095.4,13.971075836774434,1401.28,0.479
Rice,2007,Kharif     ,Himachal Pradesh,11.271770680854168,11.70729086925231,1095.4,16.16511018248189,12571.36,1.686363636
Sannhamp,2007,Kharif     ,Himachal Pradesh,3.4965075614664802,1.9459101490553132,1095.4,8.359322266718223,5.12,0.185
Sesamum,2007,Kharif     ,Himachal Pradesh,8.185071477532283,7.146772179452637,1095.4,13.078146878066022,573.76,0.337777778
Small millets,2007,Kharif     ,Himachal Pradesh,8.915163617762142,8.605936401250625,1095.4,13.808382412995552,1190.88,0.657142857
Soyabean,2007,Kharif     ,Himachal Pradesh,6.440946540632921,6.959398512133975,1095.4,11.332714479353173,100.16,1.575
Sugarcane,2007,Kharif     ,Himachal Pradesh,7.900266036767701,10.975807199249314,1095.4,12.793250236095282,431.52,13.81285714
Turmeric,2007,Kharif     ,Himachal Pradesh,4.962844630259907,4.290459441148391,1095.4,9.84923198019557,22.72,0.476666667
Urad,2007,Kharif     ,Himachal Pradesh,9.414097209490203,8.750841375375533,1095.4,14.307368385066,1961.44,0.455
Wheat,2007,Rabi       ,Himachal Pradesh,12.812007519824645,13.13104756049596,1095.4,17.705356945930163,58654.72,1.500833333
Arhar/Tur,2007,Kharif     ,Madhya Pradesh,12.613083225447987,12.171476024763722,740.4,17.506432055687235,48074.08,0.565
Bajra,2007,Kharif     ,Madhya Pradesh,12.210711867678599,12.526981542080172,740.4,17.10405906159809,32148.64,0.869393939
Banana,2007,Whole Year ,Madhya Pradesh,8.928507824313293,13.06112606793314,740.4,13.82172838713711,1206.88,43.1125
Barley,2007,Rabi       ,Madhya Pradesh,11.062300843894995,11.080140546207101,740.4,15.955637401972387,10195.52,1.502894737
Castor seed,2007,Kharif     ,Madhya Pradesh,7.394493107219038,6.52649485957079,740.4,12.287235033819657,260.16,0.328125
Coriander,2007,Whole Year ,Madhya Pradesh,11.83583471007383,10.706766348932756,740.4,16.729179657409748,22098.08,0.309787234
Cotton(lint),2007,Kharif     ,Madhya Pradesh,13.33415311744732,11.891087890550384,740.4,18.227503644788893,98870.88,0.448571429
Garlic,2007,Whole Year ,Madhya Pradesh,10.890311302595522,12.327639624147064,740.4,15.78364493768125,8584.48,2.956666667
Gram,2007,Rabi       ,Madhya Pradesh,14.792213183147407,14.469249327756843,740.4,19.685564942900896,424909.44,0.726666667
Groundnut,2007,Kharif     ,Madhya Pradesh,12.211453144649129,12.136727926437826,740.4,17.104800342228852,32172.48,0.910212766
Horse-gram,2007,Kharif     ,Madhya Pradesh,10.08539235583374,8.951180966457603,740.4,14.978703116898448,3838.24,0.286666667
Horse-gram,2007,Rabi       ,Madhya Pradesh,5.111987788356544,3.8501476017100584,740.4,9.99934303817965,26.4,0.186666667
Jowar,2007,Kharif     ,Madhya Pradesh,13.183377570386886,13.282316618336274,740.4,18.07672783635199,85032.96,1.122083333
Jowar,2007,Rabi       ,Madhya Pradesh,8.145259566516865,8.244071270295786,740.4,13.038323725915806,551.36,1.443846154
Khesari,2007,Rabi       ,Madhya Pradesh,10.847704687051122,10.31158253283031,740.4,15.74103751694373,8226.4,0.497857143
Linseed,2007,Rabi       ,Madhya Pradesh,11.593998410996708,10.54418287309365,740.4,16.487341392297033,17351.04,0.5075
Maize,2007,Kharif     ,Madhya Pradesh,13.643334560489922,13.920966369081343,740.4,18.53668551498857,134692.8,1.1325
Masoor,2007,Rabi       ,Madhya Pradesh,13.162821785835172,12.30450974958902,740.4,18.056172013014702,83302.88,0.409574468
Niger seed,2007,Kharif     ,Madhya Pradesh,11.517086794615457,10.031968714184668,740.4,16.41042904422619,16066.56,0.2172
Onion,2007,Whole Year ,Madhya Pradesh,10.630480449879682,13.30722337629293,740.4,15.523808596227004,6620.16,12.21604167
Peas & beans (Pulses),2007,Rabi       ,Madhya Pradesh,12.041516347889033,11.107435356549558,740.4,16.934862631189297,27144.48,0.416595745
Potato,2007,Whole Year ,Madhya Pradesh,10.94489436743346,13.478098880206389,740.4,15.838228985165292,9066.08,11.41729167
Ragi,2007,Kharif     ,Madhya Pradesh,6.124683390894205,4.948759890378168,740.4,11.015861382009636,72.96,0.21
Rapeseed &Mustard,2007,Rabi       ,Madhya Pradesh,13.361662127915153,13.294452763632034,740.4,18.2550126988379,101628.48,0.675531915
Rice,2007,Kharif     ,Madhya Pradesh,14.30710014988856,14.097055838769991,740.4,19.200451676301665,261585.92,0.875
Safflower,2007,Rabi       ,Madhya Pradesh,6.073044534100405,4.543294782270004,740.4,10.964107173694142,69.28,0.341111111
Sannhamp,2007,Kharif     ,Madhya Pradesh,8.42726848388825,8.131824785007195,740.4,13.320403415720156,731.04,0.568292683
Sesamum,2007,Whole Year ,Madhya Pradesh,12.641277769233215,11.663119757178778,740.4,17.53462669130534,49448.8,0.415
Small millets,2007,Whole Year ,Madhya Pradesh,7.976938756959434,6.493753839851686,740.4,12.869950117057106,465.92,0.194285714
Soyabean,2007,Kharif     ,Madhya Pradesh,15.461845138896914,15.494312393037331,740.4,20.355197081068216,830068.48,0.857708333
Sugarcane,2007,Whole Year ,Madhya Pradesh,11.253130896005338,15.002353785209928,740.4,16.14647015996838,12339.2,30.21326087
Sunflower,2007,Whole Year ,Madhya Pradesh,6.423246963533519,5.720311776607412,740.4,11.314986590241194,98.4,0.301764706
Sweet potato,2007,Whole Year ,Madhya Pradesh,8.23031079913502,9.931151356518601,740.4,13.123398441540576,600.32,5.65173913
Tobacco,2007,Whole Year ,Madhya Pradesh,5.062595033026967,4.219507705176107,740.4,9.949645684517211,25.12,0.428888889
Turmeric,2007,Whole Year ,Madhya Pradesh,6.486160788944089,6.302618975744905,740.4,11.377998813710635,104.8,0.908275862
Urad,2007,Kharif     ,Madhya Pradesh,13.249806272688295,12.175175197702295,740.4,18.143156658679473,90873.44,0.33
Urad,2007,Rabi       ,Madhya Pradesh,8.736328721332908,7.611347717403621,740.4,13.629521403749674,995.84,0.179411765
Wheat,2007,Rabi       ,Madhya Pradesh,15.223895123956897,15.721991194926467,740.4,20.11724701473351,654294.88,1.548958333
Arhar/Tur,2007,Kharif     ,Maharashtra,13.963155262614796,13.888483100046884,1257.2,18.856506539825663,185456.0,0.81125
Bajra,2007,Kharif     ,Maharashtra,14.064712423020696,13.934981945330232,1257.2,18.95806378292205,205280.0,0.742272727
Castor seed,2007,Kharif     ,Maharashtra,9.350189267092581,8.38958706681109,1257.2,14.243455099680641,1840.0,0.3196
Cotton(lint),2007,Kharif     ,Maharashtra,14.977223146525425,15.763547158803291,1257.2,19.870574969403084,511264.0,2.172962963
Gram,2007,Rabi       ,Maharashtra,14.11805735099878,13.924993464879158,1257.2,19.01140875108536,216528.0,0.808064516
Groundnut,2007,Kharif     ,Maharashtra,12.704727505104454,12.81011808399072,1257.2,17.598076624610183,52688.0,0.893076923
Groundnut,2007,Summer     ,Maharashtra,11.408686542313973,11.848690308590857,1257.2,16.302027660277194,14416.0,1.509032258
Jowar,2007,Kharif     ,Maharashtra,14.05500057484401,14.448802102212628,1257.2,18.948351927195866,203296.0,1.378846154
Jowar,2007,Rabi       ,Maharashtra,14.872224231096988,14.566644059554411,1257.2,19.765576019587872,460304.0,0.9212
Linseed,2007,Rabi       ,Maharashtra,11.124332223082254,9.867912187022208,1257.2,16.01766971797419,10848.0,0.417222222
Maize,2007,Kharif     ,Maharashtra,13.25532135565825,14.25066455693947,1257.2,18.148671751260466,91376.0,2.325357143
Maize,2007,Rabi       ,Maharashtra,11.370220696727491,12.314931534737134,1257.2,16.263561382712112,13872.0,2.6852
Maize,2007,Summer     ,Maharashtra,9.525224101853109,9.980494888896912,1257.2,14.41850379246926,2192.0,1.413684211
Moong(Green Gram),2007,Kharif     ,Maharashtra,13.401208014504952,12.813392293534607,1257.2,18.294558646014636,105728.0,0.598181818
Niger seed,2007,Kharif     ,Maharashtra,10.764286715905591,9.45727857185611,1257.2,15.657617866444662,7568.0,0.3595
Other  Rabi pulses,2007,Rabi       ,Maharashtra,11.864996828675356,11.160541302448653,1257.2,16.75834198254906,22752.0,0.580357143
Other Kharif pulses,2007,Kharif     ,Maharashtra,12.086167985820309,11.223922520551032,1257.2,16.97951452459535,28384.0,0.496774194
Ragi,2007,Kharif     ,Maharashtra,11.762134344805622,11.724004532183379,1257.2,16.655478742512777,20528.0,0.941818182
Rapeseed &Mustard,2007,Rabi       ,Maharashtra,9.127067452782361,8.366602832783736,1257.2,14.02031171132831,1472.0,0.482758621
Rice,2007,Kharif     ,Maharashtra,14.244237010985279,14.88462571915558,1257.2,19.137588498011112,245648.0,1.377241379
Rice,2007,Summer     ,Maharashtra,10.63106031411106,11.499850357082506,1257.2,15.524388474363798,6624.0,2.486
Safflower,2007,Rabi       ,Maharashtra,12.349744326212377,11.942113610091182,1257.2,17.24309216128947,36944.0,0.677142857
Sesamum,2007,Kharif     ,Maharashtra,11.39302644219128,10.261196961231647,1257.2,16.286367386291612,14192.0,0.412727273
Sesamum,2007,Rabi       ,Maharashtra,8.216358332386156,7.170888478512505,1257.2,13.109442258125807,592.0,0.64
Small millets,2007,Kharif     ,Maharashtra,11.015361515187424,10.43708198835482,1257.2,15.90869732472939,9728.0,0.56862069
Small millets,2007,Rabi       ,Maharashtra,8.556606193773073,7.901377353792616,1257.2,13.449767479636902,832.0,0.673684211
Soyabean,2007,Kharif     ,Maharashtra,14.795189524650281,15.195837398800744,1257.2,19.688541285514457,426176.0,1.4975
Sugarcane,2007,Whole Year ,Maharashtra,13.90425468287877,18.297803264877388,1257.2,18.79760590813986,174848.0,74.23888889
Sunflower,2007,Kharif     ,Maharashtra,11.621788838451959,11.075985169527042,1257.2,16.51513207059479,17840.0,0.681304348
Sunflower,2007,Rabi       ,Maharashtra,12.080515091473,11.776834689218662,1257.2,16.97386159853211,28224.0,0.723333333
Sunflower,2007,Summer     ,Maharashtra,9.314790473332646,9.239996256883693,1257.2,14.208053196119728,1776.0,0.999090909
Urad,2007,Kharif     ,Maharashtra,13.242456631339186,12.67670420258797,1257.2,18.135807004439613,90208.0,0.594242424
Wheat,2007,Rabi       ,Maharashtra,14.040892402430362,14.678864962200162,1257.2,18.934243743683798,200448.0,1.782333333
Arhar/Tur,2007,Kharif     ,Meghalaya,6.690842277418564,6.453624998892692,4702.0,11.582960726313384,128.64,0.796666667
Castor seed,2007,Kharif     ,Meghalaya,3.367295829986474,2.772588722239781,4702.0,8.22582433110646,4.48,0.525
Cotton(lint),2007,Kharif     ,Meghalaya,8.880029117468442,8.784468454090355,4702.0,13.773243144328932,1149.76,0.896666667
Gram,2007,Rabi       ,Meghalaya,6.300785794663244,5.820082930352362,4702.0,11.192315160117293,87.04,0.586666667
Jute,2007,Kharif     ,Meghalaya,8.289790583181643,10.459611536929405,4702.0,13.182893500638267,637.12,6.446666667
Linseed,2007,Rabi       ,Meghalaya,4.418840607796598,3.6888794541139363,4702.0,9.300162794273215,13.12,0.48
Maize,2007,Kharif     ,Meghalaya,9.74384682996523,10.132175704105688,4702.0,14.637140746974326,2727.68,1.504285714
Mesta,2007,Kharif     ,Meghalaya,8.388450315523512,9.905385749819208,4702.0,13.281576649231171,703.2,4.596666667
Other  Rabi pulses,2007,Rabi       ,Meghalaya,7.703007682479236,7.665284718471351,4702.0,12.595911632585329,354.24,0.97
Rapeseed &Mustard,2007,Rabi       ,Meghalaya,8.889170455363413,8.475537516147405,4702.0,13.782385739036354,1160.32,0.62
Rice,2007,Autumn     ,Meghalaya,10.392220929827303,10.543207584713212,4702.0,15.285542622614011,5216.64,1.498571429
Rice,2007,Summer     ,Meghalaya,9.354180941951856,10.781723291541018,4702.0,14.247447118353177,1847.36,2.022857143
Rice,2007,Winter     ,Meghalaya,11.037643932062444,11.644199311253532,4702.0,15.930980101321573,9947.2,1.812857143
Sesamum,2007,Kharif     ,Meghalaya,7.3987862754199485,6.777646593635117,4702.0,12.291530816920249,261.28,0.588333333
Small millets,2007,Kharif     ,Meghalaya,7.873978379604501,7.718240951959316,4702.0,12.766952776703866,420.32,0.991428571
Sugarcane,2007,Whole Year ,Meghalaya,4.532599493153256,5.53338948872752,4702.0,9.415222188209798,14.72,2.344
Tobacco,2007,Whole Year ,Meghalaya,6.546785410760524,6.142037405587356,4702.0,11.438712564234772,111.36,0.665
Wheat,2007,Rabi       ,Meghalaya,6.434546518787453,7.02197642307216,4702.0,11.326304277999967,99.52,1.2425
Arhar/Tur,2007,Kharif     ,Nagaland,8.071218539969863,8.263848131368906,1769.0,12.964260564845308,512.0,1.2125
Cardamom,2007,Kharif     ,Nagaland,5.303304908059076,4.61512051684126,1769.0,10.191706980586526,32.0,0.4825
Cotton(lint),2007,Kharif     ,Nagaland,5.017279836814924,3.713572066704308,1769.0,9.904037401341563,24.0,0.365
Dry chillies,2007,Kharif     ,Nagaland,6.55250788703459,6.792344427470809,1769.0,11.444443177398837,112.0,1.2675
Ginger,2007,Kharif     ,Nagaland,8.294299608857235,10.266775581745106,1769.0,13.187403647644764,640.0,7.055
Groundnut,2007,Kharif     ,Nagaland,7.280008252884188,7.372118028337787,1769.0,12.172676138711658,232.0,1.11
Jowar,2007,Kharif     ,Nagaland,6.68586094706836,6.957497370876951,1769.0,11.577973231420392,128.0,1.315714286
Jute,2007,Kharif     ,Nagaland,7.804251383528112,7.9865049385539955,1769.0,12.697198496710257,392.0,1.165
Linseed,2007,Rabi       ,Nagaland,9.169622538697624,8.903951072058707,1769.0,14.062871291796716,1536.0,0.7475
Maize,2007,Kharif     ,Nagaland,11.037161275511469,11.630450689618431,1769.0,15.930497437063442,9942.4,1.835
Maize,2007,Rabi       ,Nagaland,7.313886831633462,7.95892649305011,1769.0,12.206577518060588,240.0,1.91
Moong(Green Gram),2007,Kharif     ,Nagaland,6.111467339502679,6.255750041753367,1769.0,11.002616374444639,72.0,1.13
Other  Rabi pulses,2007,Rabi       ,Nagaland,8.936035096566041,9.093918908958932,1769.0,13.82925664610439,1216.0,1.147142857
Other Kharif pulses,2007,Kharif     ,Nagaland,9.008346579384707,9.003439196207838,1769.0,13.90157723886904,1307.2,1.015
Peas & beans (Pulses),2007,Rabi       ,Nagaland,8.703008637464448,8.9947928972836,1769.0,13.59619591700818,963.2,1.39
Potato,2007,Kharif     ,Nagaland,7.824445930877619,10.487126739641525,1769.0,12.717401142834069,400.0,15.335
Rapeseed &Mustard,2007,Rabi       ,Nagaland,10.22379411156297,9.902537101000133,1769.0,15.117110220158803,4408.0,0.725
Rice,2007,Kharif     ,Nagaland,12.019749091416921,12.640452335469483,1769.0,16.913095245978347,26560.0,1.8275
Rice,2007,Rabi       ,Nagaland,7.313886831633462,7.824445930877619,1769.0,12.206577518060588,240.0,1.66
